DateTime,Area,Rainfall (mm/hr),Precipitation Type,Month
6/28/2025 10:00,Sample Area,16.72,Very heavy,6
6/28/2025 11:00,Sample Area,22.79,Very heavy,6
6/28/2025 12:00,Sample Area,20.68,Very heavy,6
6/28/2025 13:00,Sample Area,26.31,Very heavy,6
6/28/2025 14:00,Sample Area,0,No rainfall,6
6/28/2025 15:00,Sample Area,0,No rainfall,6
6/28/2025 16:00,Sample Area,0,No rainfall,6
6/28/2025 17:00,Sample Area,0,No rainfall,6
6/28/2025 18:00,Sample Area,20.19,Very heavy,6
6/28/2025 19:00,Sample Area,0,No rainfall,6
6/28/2025 20:00,Sample Area,28.17,Very heavy,6
6/28/2025 21:00,Sample Area,20.48,Very heavy,6
6/28/2025 22:00,Sample Area,22.16,Very heavy,6
6/28/2025 23:00,Sample Area,29.93,Very heavy,6
6/29/2025 0:00,Sample Area,0,No rainfall,6
6/29/2025 1:00,Sample Area,16.49,Very heavy,6
6/29/2025 2:00,Sample Area,0,No rainfall,6
6/29/2025 3:00,Sample Area,27.92,Very heavy,6
6/29/2025 4:00,Sample Area,0,No rainfall,6
6/29/2025 5:00,Sample Area,12.11,Very heavy,6
6/29/2025 6:00,Sample Area,0,No rainfall,6
6/29/2025 7:00,Sample Area,0,No rainfall,6
6/29/2025 8:00,Sample Area,27.01,Very heavy,6
6/29/2025 9:00,Sample Area,10.96,Very heavy,6
6/29/2025 10:00,Sample Area,0,No rainfall,6
6/29/2025 11:00,Sample Area,23.97,Very heavy,6
6/29/2025 12:00,Sample Area,0,No rainfall,6
6/29/2025 13:00,Sample Area,0,No rainfall,6
6/29/2025 14:00,Sample Area,26.36,Very heavy,6
6/29/2025 15:00,Sample Area,17.49,Very heavy,6
6/29/2025 16:00,Sample Area,26.97,Very heavy,6
6/29/2025 17:00,Sample Area,0,No rainfall,6
6/29/2025 18:00,Sample Area,0,No rainfall,6
6/29/2025 19:00,Sample Area,10.87,Very heavy,6
6/29/2025 20:00,Sample Area,0,No rainfall,6
6/29/2025 21:00,Sample Area,17.6,Very heavy,6
6/29/2025 22:00,Sample Area,0,No rainfall,6
6/29/2025 23:00,Sample Area,23.06,Very heavy,6
6/30/2025 0:00,Sample Area,0,No rainfall,6
7/1/2025 0:00,Sample Area,37.82,Very heavy,7
7/1/2025 1:00,Sample Area,16.85,Very heavy,7
7/1/2025 2:00,Sample Area,21.31,Very heavy,7
7/1/2025 3:00,Sample Area,36.94,Very heavy,7
7/1/2025 4:00,Sample Area,37.45,Very heavy,7
7/1/2025 5:00,Sample Area,42.09,Very heavy,7
7/1/2025 6:00,Sample Area,29.1,Very heavy,7
7/1/2025 7:00,Sample Area,40.29,Very heavy,7
7/1/2025 8:00,Sample Area,38.94,Very heavy,7
7/1/2025 9:00,Sample Area,48.72,Very heavy,7
7/1/2025 10:00,Sample Area,22.53,Very heavy,7
7/1/2025 11:00,Sample Area,34.31,Very heavy,7
7/1/2025 12:00,Sample Area,36.06,Very heavy,7
7/1/2025 13:00,Sample Area,49.95,Very heavy,7
7/1/2025 14:00,Sample Area,22.04,Very heavy,7
7/1/2025 15:00,Sample Area,33.31,Very heavy,7
7/1/2025 16:00,Sample Area,27.12,Very heavy,7
7/1/2025 17:00,Sample Area,33.41,Very heavy,7
7/1/2025 18:00,Sample Area,23.12,Very heavy,7
7/1/2025 19:00,Sample Area,16.67,Very heavy,7
7/1/2025 20:00,Sample Area,35.04,Very heavy,7
7/1/2025 21:00,Sample Area,26.75,Very heavy,7
7/1/2025 22:00,Sample Area,0,No rainfall,7
7/1/2025 23:00,Sample Area,26.34,Very heavy,7
7/2/2025 0:00,Sample Area,16.72,Very heavy,7
7/2/2025 1:00,Sample Area,0,No rainfall,7
7/2/2025 2:00,Sample Area,35.34,Very heavy,7
7/2/2025 3:00,Sample Area,43.52,Very heavy,7
7/2/2025 4:00,Sample Area,0,No rainfall,7
7/2/2025 5:00,Sample Area,46.62,Very heavy,7
7/2/2025 6:00,Sample Area,31.92,Very heavy,7
7/2/2025 7:00,Sample Area,0,No rainfall,7
7/2/2025 8:00,Sample Area,32.21,Very heavy,7
7/2/2025 9:00,Sample Area,40.66,Very heavy,7
7/2/2025 10:00,Sample Area,34.83,Very heavy,7
7/2/2025 11:00,Sample Area,24.51,Very heavy,7
7/2/2025 12:00,Sample Area,0,No rainfall,7
7/2/2025 13:00,Sample Area,36.21,Very heavy,7
7/2/2025 14:00,Sample Area,0,No rainfall,7
7/2/2025 15:00,Sample Area,18.36,Very heavy,7
7/2/2025 16:00,Sample Area,28.85,Very heavy,7
7/2/2025 17:00,Sample Area,33.02,Very heavy,7
7/2/2025 18:00,Sample Area,43.94,Very heavy,7
7/2/2025 19:00,Sample Area,17.66,Very heavy,7
7/2/2025 20:00,Sample Area,27.2,Very heavy,7
7/2/2025 21:00,Sample Area,43.79,Very heavy,7
7/2/2025 22:00,Sample Area,37.69,Very heavy,7
7/2/2025 23:00,Sample Area,25.15,Very heavy,7
7/3/2025 0:00,Sample Area,44.59,Very heavy,7
7/3/2025 1:00,Sample Area,32.27,Very heavy,7
7/3/2025 2:00,Sample Area,32.44,Very heavy,7
7/3/2025 3:00,Sample Area,0,No rainfall,7
7/3/2025 4:00,Sample Area,48.15,Very heavy,7
7/3/2025 5:00,Sample Area,27.55,Very heavy,7
7/3/2025 6:00,Sample Area,19.92,Very heavy,7
7/3/2025 7:00,Sample Area,26.4,Very heavy,7
7/3/2025 8:00,Sample Area,0,No rainfall,7
7/3/2025 9:00,Sample Area,0,No rainfall,7
7/3/2025 10:00,Sample Area,28.84,Very heavy,7
7/3/2025 11:00,Sample Area,47.94,Very heavy,7
7/3/2025 12:00,Sample Area,45.5,Very heavy,7
7/3/2025 13:00,Sample Area,32.9,Very heavy,7
7/3/2025 14:00,Sample Area,0,No rainfall,7
7/3/2025 15:00,Sample Area,15.21,Very heavy,7
7/3/2025 16:00,Sample Area,22.54,Very heavy,7
7/3/2025 17:00,Sample Area,15.87,Very heavy,7
7/3/2025 18:00,Sample Area,0,No rainfall,7
7/3/2025 19:00,Sample Area,0,No rainfall,7
7/3/2025 20:00,Sample Area,45.42,Very heavy,7
7/3/2025 21:00,Sample Area,37.52,Very heavy,7
7/3/2025 22:00,Sample Area,0,No rainfall,7
7/3/2025 23:00,Sample Area,0,No rainfall,7
7/4/2025 0:00,Sample Area,36.97,Very heavy,7
7/4/2025 1:00,Sample Area,46.53,Very heavy,7
7/4/2025 2:00,Sample Area,40.14,Very heavy,7
7/4/2025 3:00,Sample Area,27.2,Very heavy,7
7/4/2025 4:00,Sample Area,35.56,Very heavy,7
7/4/2025 5:00,Sample Area,25.88,Very heavy,7
7/4/2025 6:00,Sample Area,49.97,Very heavy,7
7/4/2025 7:00,Sample Area,41.21,Very heavy,7
7/4/2025 8:00,Sample Area,36.5,Very heavy,7
7/4/2025 9:00,Sample Area,29.81,Very heavy,7
7/4/2025 10:00,Sample Area,36.64,Very heavy,7
7/4/2025 11:00,Sample Area,26.96,Very heavy,7
7/4/2025 12:00,Sample Area,16.01,Very heavy,7
7/4/2025 13:00,Sample Area,0,No rainfall,7
7/4/2025 14:00,Sample Area,47.57,Very heavy,7
7/4/2025 15:00,Sample Area,36.92,Very heavy,7
7/4/2025 16:00,Sample Area,17.94,Very heavy,7
7/4/2025 17:00,Sample Area,45.97,Very heavy,7
7/4/2025 18:00,Sample Area,24.41,Very heavy,7
7/4/2025 19:00,Sample Area,0,No rainfall,7
7/4/2025 20:00,Sample Area,25.4,Very heavy,7
7/4/2025 21:00,Sample Area,35.2,Very heavy,7
7/4/2025 22:00,Sample Area,0,No rainfall,7
7/4/2025 23:00,Sample Area,32.2,Very heavy,7
7/5/2025 0:00,Sample Area,40.11,Very heavy,7
7/5/2025 1:00,Sample Area,26.08,Very heavy,7
7/5/2025 2:00,Sample Area,42.37,Very heavy,7
7/5/2025 3:00,Sample Area,21.14,Very heavy,7
7/5/2025 4:00,Sample Area,42.39,Very heavy,7
7/5/2025 5:00,Sample Area,38.23,Very heavy,7
7/5/2025 6:00,Sample Area,38.91,Very heavy,7
7/5/2025 7:00,Sample Area,31.85,Very heavy,7
7/5/2025 8:00,Sample Area,38.35,Very heavy,7
7/5/2025 9:00,Sample Area,17.79,Very heavy,7
7/5/2025 10:00,Sample Area,44.8,Very heavy,7
7/5/2025 11:00,Sample Area,16.94,Very heavy,7
7/5/2025 12:00,Sample Area,20.21,Very heavy,7
7/5/2025 13:00,Sample Area,35.19,Very heavy,7
7/5/2025 14:00,Sample Area,40.88,Very heavy,7
7/5/2025 15:00,Sample Area,17.67,Very heavy,7
7/5/2025 16:00,Sample Area,47.23,Very heavy,7
7/5/2025 17:00,Sample Area,49.08,Very heavy,7
7/5/2025 18:00,Sample Area,36.21,Very heavy,7
7/5/2025 19:00,Sample Area,0,No rainfall,7
7/5/2025 20:00,Sample Area,40.95,Very heavy,7
7/5/2025 21:00,Sample Area,26.49,Very heavy,7
7/5/2025 22:00,Sample Area,0,No rainfall,7
7/5/2025 23:00,Sample Area,47.07,Very heavy,7
7/6/2025 0:00,Sample Area,48.45,Very heavy,7
7/6/2025 1:00,Sample Area,47.45,Very heavy,7
7/6/2025 2:00,Sample Area,24.19,Very heavy,7
7/6/2025 3:00,Sample Area,23.14,Very heavy,7
7/6/2025 4:00,Sample Area,25.42,Very heavy,7
7/6/2025 5:00,Sample Area,30.45,Very heavy,7
7/6/2025 6:00,Sample Area,26,Very heavy,7
7/6/2025 7:00,Sample Area,0,No rainfall,7
7/6/2025 8:00,Sample Area,36.72,Very heavy,7
7/6/2025 9:00,Sample Area,41.69,Very heavy,7
7/6/2025 10:00,Sample Area,40.74,Very heavy,7
7/6/2025 11:00,Sample Area,43.5,Very heavy,7
7/6/2025 12:00,Sample Area,16.13,Very heavy,7
7/6/2025 13:00,Sample Area,0,No rainfall,7
7/6/2025 14:00,Sample Area,42.63,Very heavy,7
7/6/2025 15:00,Sample Area,33.66,Very heavy,7
7/6/2025 16:00,Sample Area,0,No rainfall,7
7/6/2025 17:00,Sample Area,0,No rainfall,7
7/6/2025 18:00,Sample Area,23.94,Very heavy,7
7/6/2025 19:00,Sample Area,37.34,Very heavy,7
7/6/2025 20:00,Sample Area,45.07,Very heavy,7
7/6/2025 21:00,Sample Area,47.09,Very heavy,7
7/6/2025 22:00,Sample Area,32.51,Very heavy,7
7/6/2025 23:00,Sample Area,34.09,Very heavy,7
7/7/2025 0:00,Sample Area,44.16,Very heavy,7
7/7/2025 1:00,Sample Area,33.82,Very heavy,7
7/7/2025 2:00,Sample Area,33.09,Very heavy,7
7/7/2025 3:00,Sample Area,46.68,Very heavy,7
7/7/2025 4:00,Sample Area,42.65,Very heavy,7
7/7/2025 5:00,Sample Area,46.82,Very heavy,7
7/7/2025 6:00,Sample Area,22.64,Very heavy,7
7/7/2025 7:00,Sample Area,33.35,Very heavy,7
7/7/2025 8:00,Sample Area,44.49,Very heavy,7
7/7/2025 9:00,Sample Area,18.89,Very heavy,7
7/7/2025 10:00,Sample Area,0,No rainfall,7
7/7/2025 11:00,Sample Area,21.4,Very heavy,7
7/7/2025 12:00,Sample Area,43.28,Very heavy,7
7/7/2025 13:00,Sample Area,36.42,Very heavy,7
7/7/2025 14:00,Sample Area,21.76,Very heavy,7
7/7/2025 15:00,Sample Area,31.57,Very heavy,7
7/7/2025 16:00,Sample Area,0,No rainfall,7
7/7/2025 17:00,Sample Area,37.18,Very heavy,7
7/7/2025 18:00,Sample Area,29.95,Very heavy,7
7/7/2025 19:00,Sample Area,46.48,Very heavy,7
7/7/2025 20:00,Sample Area,0,No rainfall,7
7/7/2025 21:00,Sample Area,32.71,Very heavy,7
7/7/2025 22:00,Sample Area,0,No rainfall,7
7/7/2025 23:00,Sample Area,47.27,Very heavy,7
7/8/2025 0:00,Sample Area,21.2,Very heavy,7
7/8/2025 1:00,Sample Area,33.49,Very heavy,7
7/8/2025 2:00,Sample Area,43.12,Very heavy,7
7/8/2025 3:00,Sample Area,22.54,Very heavy,7
7/8/2025 4:00,Sample Area,33.46,Very heavy,7
7/8/2025 5:00,Sample Area,23.42,Very heavy,7
7/8/2025 6:00,Sample Area,41.59,Very heavy,7
7/8/2025 7:00,Sample Area,34.75,Very heavy,7
7/8/2025 8:00,Sample Area,44.96,Very heavy,7
7/8/2025 9:00,Sample Area,46.31,Very heavy,7
7/8/2025 10:00,Sample Area,37.71,Very heavy,7
7/8/2025 11:00,Sample Area,40.39,Very heavy,7
7/8/2025 12:00,Sample Area,0,No rainfall,7
7/8/2025 13:00,Sample Area,28.46,Very heavy,7
7/8/2025 14:00,Sample Area,37.68,Very heavy,7
7/8/2025 15:00,Sample Area,46.79,Very heavy,7
7/8/2025 16:00,Sample Area,29.58,Very heavy,7
7/8/2025 17:00,Sample Area,26,Very heavy,7
7/8/2025 18:00,Sample Area,28.6,Very heavy,7
7/8/2025 19:00,Sample Area,0,No rainfall,7
7/8/2025 20:00,Sample Area,17.57,Very heavy,7
7/8/2025 21:00,Sample Area,0,No rainfall,7
7/8/2025 22:00,Sample Area,0,No rainfall,7
7/8/2025 23:00,Sample Area,35.6,Very heavy,7
7/9/2025 0:00,Sample Area,27.7,Very heavy,7
7/9/2025 1:00,Sample Area,36.46,Very heavy,7
7/9/2025 2:00,Sample Area,45.74,Very heavy,7
7/9/2025 3:00,Sample Area,48.44,Very heavy,7
7/9/2025 4:00,Sample Area,35.43,Very heavy,7
7/9/2025 5:00,Sample Area,16.49,Very heavy,7
7/9/2025 6:00,Sample Area,48.92,Very heavy,7
7/9/2025 7:00,Sample Area,39.71,Very heavy,7
7/9/2025 8:00,Sample Area,26.76,Very heavy,7
7/9/2025 9:00,Sample Area,20.15,Very heavy,7
7/9/2025 10:00,Sample Area,20.02,Very heavy,7
7/9/2025 11:00,Sample Area,20.87,Very heavy,7
7/9/2025 12:00,Sample Area,16.6,Very heavy,7
7/9/2025 13:00,Sample Area,46.58,Very heavy,7
7/9/2025 14:00,Sample Area,0,No rainfall,7
7/9/2025 15:00,Sample Area,39.5,Very heavy,7
7/9/2025 16:00,Sample Area,43.98,Very heavy,7
7/9/2025 17:00,Sample Area,42.7,Very heavy,7
7/9/2025 18:00,Sample Area,45.89,Very heavy,7
7/9/2025 19:00,Sample Area,48.85,Very heavy,7
7/9/2025 20:00,Sample Area,0,No rainfall,7
7/9/2025 21:00,Sample Area,48.26,Very heavy,7
7/9/2025 22:00,Sample Area,40.32,Very heavy,7
7/9/2025 23:00,Sample Area,17.47,Very heavy,7
7/10/2025 0:00,Sample Area,38.86,Very heavy,7
7/10/2025 1:00,Sample Area,39.04,Very heavy,7
7/10/2025 2:00,Sample Area,46.71,Very heavy,7
7/10/2025 3:00,Sample Area,28.05,Very heavy,7
7/10/2025 4:00,Sample Area,35.47,Very heavy,7
7/10/2025 5:00,Sample Area,15.43,Very heavy,7
7/10/2025 6:00,Sample Area,26.62,Very heavy,7
7/10/2025 7:00,Sample Area,17.18,Very heavy,7
7/10/2025 8:00,Sample Area,33.27,Very heavy,7
7/10/2025 9:00,Sample Area,43.61,Very heavy,7
7/10/2025 10:00,Sample Area,22.23,Very heavy,7
7/10/2025 11:00,Sample Area,0,No rainfall,7
7/10/2025 12:00,Sample Area,22.14,Very heavy,7
7/10/2025 13:00,Sample Area,19.22,Very heavy,7
7/10/2025 14:00,Sample Area,32.88,Very heavy,7
7/10/2025 15:00,Sample Area,17.77,Very heavy,7
7/10/2025 16:00,Sample Area,35.56,Very heavy,7
7/10/2025 17:00,Sample Area,0,No rainfall,7
7/10/2025 18:00,Sample Area,18.74,Very heavy,7
7/10/2025 19:00,Sample Area,34.25,Very heavy,7
7/10/2025 20:00,Sample Area,35.7,Very heavy,7
7/10/2025 21:00,Sample Area,0,No rainfall,7
7/10/2025 22:00,Sample Area,0,No rainfall,7
7/10/2025 23:00,Sample Area,44.35,Very heavy,7
7/11/2025 0:00,Sample Area,0,No rainfall,7
7/11/2025 1:00,Sample Area,19.59,Very heavy,7
7/11/2025 2:00,Sample Area,0,No rainfall,7
7/11/2025 3:00,Sample Area,38.53,Very heavy,7
7/11/2025 4:00,Sample Area,16.3,Very heavy,7
7/11/2025 5:00,Sample Area,44.94,Very heavy,7
7/11/2025 6:00,Sample Area,46.72,Very heavy,7
7/11/2025 7:00,Sample Area,44.77,Very heavy,7
7/11/2025 8:00,Sample Area,0,No rainfall,7
7/11/2025 9:00,Sample Area,0,No rainfall,7
7/11/2025 10:00,Sample Area,0,No rainfall,7
7/11/2025 11:00,Sample Area,38.75,Very heavy,7
7/11/2025 12:00,Sample Area,0,No rainfall,7
7/11/2025 13:00,Sample Area,38.19,Very heavy,7
7/11/2025 14:00,Sample Area,26.47,Very heavy,7
7/11/2025 15:00,Sample Area,28.16,Very heavy,7
7/11/2025 16:00,Sample Area,46.4,Very heavy,7
7/11/2025 17:00,Sample Area,15.6,Very heavy,7
7/11/2025 18:00,Sample Area,39.46,Very heavy,7
7/11/2025 19:00,Sample Area,48.42,Very heavy,7
7/11/2025 20:00,Sample Area,39.72,Very heavy,7
7/11/2025 21:00,Sample Area,49.79,Very heavy,7
7/11/2025 22:00,Sample Area,39.06,Very heavy,7
7/11/2025 23:00,Sample Area,16.2,Very heavy,7
7/12/2025 0:00,Sample Area,43.95,Very heavy,7
7/12/2025 1:00,Sample Area,24.96,Very heavy,7
7/12/2025 2:00,Sample Area,30.61,Very heavy,7
7/12/2025 3:00,Sample Area,25.92,Very heavy,7
7/12/2025 4:00,Sample Area,24.4,Very heavy,7
7/12/2025 5:00,Sample Area,30.1,Very heavy,7
7/12/2025 6:00,Sample Area,28.26,Very heavy,7
7/12/2025 7:00,Sample Area,37.17,Very heavy,7
7/12/2025 8:00,Sample Area,43.46,Very heavy,7
7/12/2025 9:00,Sample Area,25.4,Very heavy,7
7/12/2025 10:00,Sample Area,22.48,Very heavy,7
7/12/2025 11:00,Sample Area,38.34,Very heavy,7
7/12/2025 12:00,Sample Area,38.46,Very heavy,7
7/12/2025 13:00,Sample Area,0,No rainfall,7
7/12/2025 14:00,Sample Area,0,No rainfall,7
7/12/2025 15:00,Sample Area,44.86,Very heavy,7
7/12/2025 16:00,Sample Area,33.24,Very heavy,7
7/12/2025 17:00,Sample Area,36.75,Very heavy,7
7/12/2025 18:00,Sample Area,18.2,Very heavy,7
7/12/2025 19:00,Sample Area,30.14,Very heavy,7
7/12/2025 20:00,Sample Area,22.96,Very heavy,7
7/12/2025 21:00,Sample Area,23.9,Very heavy,7
7/12/2025 22:00,Sample Area,32.64,Very heavy,7
7/12/2025 23:00,Sample Area,43.44,Very heavy,7
7/13/2025 0:00,Sample Area,41.03,Very heavy,7
7/13/2025 1:00,Sample Area,35.68,Very heavy,7
7/13/2025 2:00,Sample Area,33.88,Very heavy,7
7/13/2025 3:00,Sample Area,29.96,Very heavy,7
7/13/2025 4:00,Sample Area,49.04,Very heavy,7
7/13/2025 5:00,Sample Area,34.61,Very heavy,7
7/13/2025 6:00,Sample Area,23.89,Very heavy,7
7/13/2025 7:00,Sample Area,23.05,Very heavy,7
7/13/2025 8:00,Sample Area,0,No rainfall,7
7/13/2025 9:00,Sample Area,33.3,Very heavy,7
7/13/2025 10:00,Sample Area,15.27,Very heavy,7
7/13/2025 11:00,Sample Area,44.05,Very heavy,7
7/13/2025 12:00,Sample Area,39.64,Very heavy,7
7/13/2025 13:00,Sample Area,0,No rainfall,7
7/13/2025 14:00,Sample Area,0,No rainfall,7
7/13/2025 15:00,Sample Area,27.67,Very heavy,7
7/13/2025 16:00,Sample Area,47.74,Very heavy,7
7/13/2025 17:00,Sample Area,45.19,Very heavy,7
7/13/2025 18:00,Sample Area,24.99,Very heavy,7
7/13/2025 19:00,Sample Area,20.5,Very heavy,7
7/13/2025 20:00,Sample Area,30.72,Very heavy,7
7/13/2025 21:00,Sample Area,27.45,Very heavy,7
7/13/2025 22:00,Sample Area,38.88,Very heavy,7
7/13/2025 23:00,Sample Area,48.83,Very heavy,7
7/14/2025 0:00,Sample Area,0,No rainfall,7
7/14/2025 1:00,Sample Area,17.18,Very heavy,7
7/14/2025 2:00,Sample Area,46.42,Very heavy,7
7/14/2025 3:00,Sample Area,16.33,Very heavy,7
7/14/2025 4:00,Sample Area,48.35,Very heavy,7
7/14/2025 5:00,Sample Area,38.26,Very heavy,7
7/14/2025 6:00,Sample Area,47.96,Very heavy,7
7/14/2025 7:00,Sample Area,21.99,Very heavy,7
7/14/2025 8:00,Sample Area,16.42,Very heavy,7
7/14/2025 9:00,Sample Area,32.09,Very heavy,7
7/14/2025 10:00,Sample Area,30.77,Very heavy,7
7/14/2025 11:00,Sample Area,26.6,Very heavy,7
7/14/2025 12:00,Sample Area,0,No rainfall,7
7/14/2025 13:00,Sample Area,43.79,Very heavy,7
7/14/2025 14:00,Sample Area,38.16,Very heavy,7
7/14/2025 15:00,Sample Area,20.7,Very heavy,7
7/14/2025 16:00,Sample Area,40.7,Very heavy,7
7/14/2025 17:00,Sample Area,40.45,Very heavy,7
7/14/2025 18:00,Sample Area,29.88,Very heavy,7
7/14/2025 19:00,Sample Area,47.37,Very heavy,7
7/14/2025 20:00,Sample Area,0,No rainfall,7
7/14/2025 21:00,Sample Area,24.36,Very heavy,7
7/14/2025 22:00,Sample Area,17.21,Very heavy,7
7/14/2025 23:00,Sample Area,42.84,Very heavy,7
7/15/2025 0:00,Sample Area,36.76,Very heavy,7
7/15/2025 1:00,Sample Area,26.02,Very heavy,7
7/15/2025 2:00,Sample Area,20.73,Very heavy,7
7/15/2025 3:00,Sample Area,16.41,Very heavy,7
7/15/2025 4:00,Sample Area,20.84,Very heavy,7
7/15/2025 5:00,Sample Area,30.86,Very heavy,7
7/15/2025 6:00,Sample Area,23.65,Very heavy,7
7/15/2025 7:00,Sample Area,24.06,Very heavy,7
7/15/2025 8:00,Sample Area,45.65,Very heavy,7
7/15/2025 9:00,Sample Area,0,No rainfall,7
7/15/2025 10:00,Sample Area,40.52,Very heavy,7
7/15/2025 11:00,Sample Area,0,No rainfall,7
7/15/2025 12:00,Sample Area,0,No rainfall,7
7/15/2025 13:00,Sample Area,0,No rainfall,7
7/15/2025 14:00,Sample Area,21.52,Very heavy,7
7/15/2025 15:00,Sample Area,19.21,Very heavy,7
7/15/2025 16:00,Sample Area,45.46,Very heavy,7
7/15/2025 17:00,Sample Area,0,No rainfall,7
7/15/2025 18:00,Sample Area,17.76,Very heavy,7
7/15/2025 19:00,Sample Area,27.22,Very heavy,7
7/15/2025 20:00,Sample Area,48.54,Very heavy,7
7/15/2025 21:00,Sample Area,17.91,Very heavy,7
7/15/2025 22:00,Sample Area,37.53,Very heavy,7
7/15/2025 23:00,Sample Area,49.03,Very heavy,7
7/16/2025 0:00,Sample Area,49.24,Very heavy,7
7/16/2025 1:00,Sample Area,31.49,Very heavy,7
7/16/2025 2:00,Sample Area,20.7,Very heavy,7
7/16/2025 3:00,Sample Area,22.07,Very heavy,7
7/16/2025 4:00,Sample Area,46.14,Very heavy,7
7/16/2025 5:00,Sample Area,46.91,Very heavy,7
7/16/2025 6:00,Sample Area,36.28,Very heavy,7
7/16/2025 7:00,Sample Area,41.82,Very heavy,7
7/16/2025 8:00,Sample Area,40.9,Very heavy,7
7/16/2025 9:00,Sample Area,38.16,Very heavy,7
7/16/2025 10:00,Sample Area,0,No rainfall,7
7/16/2025 11:00,Sample Area,38.99,Very heavy,7
7/16/2025 12:00,Sample Area,33.69,Very heavy,7
7/16/2025 13:00,Sample Area,23.29,Very heavy,7
7/16/2025 14:00,Sample Area,41.04,Very heavy,7
7/16/2025 15:00,Sample Area,31.57,Very heavy,7
7/16/2025 16:00,Sample Area,25.32,Very heavy,7
7/16/2025 17:00,Sample Area,0,No rainfall,7
7/16/2025 18:00,Sample Area,39.38,Very heavy,7
7/16/2025 19:00,Sample Area,47.81,Very heavy,7
7/16/2025 20:00,Sample Area,0,No rainfall,7
7/16/2025 21:00,Sample Area,37.72,Very heavy,7
7/16/2025 22:00,Sample Area,23.55,Very heavy,7
7/16/2025 23:00,Sample Area,0,No rainfall,7
7/17/2025 0:00,Sample Area,18.48,Very heavy,7
7/17/2025 1:00,Sample Area,37.97,Very heavy,7
7/17/2025 2:00,Sample Area,42.69,Very heavy,7
7/17/2025 3:00,Sample Area,27.42,Very heavy,7
7/17/2025 4:00,Sample Area,0,No rainfall,7
7/17/2025 5:00,Sample Area,44.78,Very heavy,7
7/17/2025 6:00,Sample Area,25.31,Very heavy,7
7/17/2025 7:00,Sample Area,15.26,Very heavy,7
7/17/2025 8:00,Sample Area,0,No rainfall,7
7/17/2025 9:00,Sample Area,24.85,Very heavy,7
7/17/2025 10:00,Sample Area,46.15,Very heavy,7
7/17/2025 11:00,Sample Area,48.85,Very heavy,7
7/17/2025 12:00,Sample Area,17.47,Very heavy,7
7/17/2025 13:00,Sample Area,31.5,Very heavy,7
7/17/2025 14:00,Sample Area,0,No rainfall,7
7/17/2025 15:00,Sample Area,18.25,Very heavy,7
7/17/2025 16:00,Sample Area,28.21,Very heavy,7
7/17/2025 17:00,Sample Area,0,No rainfall,7
7/17/2025 18:00,Sample Area,33.76,Very heavy,7
7/17/2025 19:00,Sample Area,0,No rainfall,7
7/17/2025 20:00,Sample Area,0,No rainfall,7
7/17/2025 21:00,Sample Area,19.79,Very heavy,7
7/17/2025 22:00,Sample Area,43.45,Very heavy,7
7/17/2025 23:00,Sample Area,38.75,Very heavy,7
7/18/2025 0:00,Sample Area,46.12,Very heavy,7
7/18/2025 1:00,Sample Area,30.73,Very heavy,7
7/18/2025 2:00,Sample Area,46.29,Very heavy,7
7/18/2025 3:00,Sample Area,45.3,Very heavy,7
7/18/2025 4:00,Sample Area,30.34,Very heavy,7
7/18/2025 5:00,Sample Area,0,No rainfall,7
7/18/2025 6:00,Sample Area,47.65,Very heavy,7
7/18/2025 7:00,Sample Area,40.03,Very heavy,7
7/18/2025 8:00,Sample Area,0,No rainfall,7
7/18/2025 9:00,Sample Area,42.89,Very heavy,7
7/18/2025 10:00,Sample Area,36.33,Very heavy,7
7/18/2025 11:00,Sample Area,19.05,Very heavy,7
7/18/2025 12:00,Sample Area,25.2,Very heavy,7
7/18/2025 13:00,Sample Area,48.91,Very heavy,7
7/18/2025 14:00,Sample Area,26.18,Very heavy,7
7/18/2025 15:00,Sample Area,18.26,Very heavy,7
7/18/2025 16:00,Sample Area,39.76,Very heavy,7
7/18/2025 17:00,Sample Area,40.69,Very heavy,7
7/18/2025 18:00,Sample Area,24.99,Very heavy,7
7/18/2025 19:00,Sample Area,25.42,Very heavy,7
7/18/2025 20:00,Sample Area,31.41,Very heavy,7
7/18/2025 21:00,Sample Area,0,No rainfall,7
7/18/2025 22:00,Sample Area,0,No rainfall,7
7/18/2025 23:00,Sample Area,26.1,Very heavy,7
7/19/2025 0:00,Sample Area,44.88,Very heavy,7
7/19/2025 1:00,Sample Area,43.09,Very heavy,7
7/19/2025 2:00,Sample Area,38.15,Very heavy,7
7/19/2025 3:00,Sample Area,26.37,Very heavy,7
7/19/2025 4:00,Sample Area,33.07,Very heavy,7
7/19/2025 5:00,Sample Area,0,No rainfall,7
7/19/2025 6:00,Sample Area,26.86,Very heavy,7
7/19/2025 7:00,Sample Area,44.68,Very heavy,7
7/19/2025 8:00,Sample Area,31.92,Very heavy,7
7/19/2025 9:00,Sample Area,44.15,Very heavy,7
7/19/2025 10:00,Sample Area,18.68,Very heavy,7
7/19/2025 11:00,Sample Area,19.94,Very heavy,7
7/19/2025 12:00,Sample Area,49.21,Very heavy,7
7/19/2025 13:00,Sample Area,35.57,Very heavy,7
7/19/2025 14:00,Sample Area,32.84,Very heavy,7
7/19/2025 15:00,Sample Area,0,No rainfall,7
7/19/2025 16:00,Sample Area,22.53,Very heavy,7
